"filename", "language", "PHP", "Markdown", "JSON", "Shell Script", "PowerShell", "XML", "YAML", "CSS", "JavaScript", "HTML", "TypeScript", "SQL", "SCSS", "Ini", "Log", "comment", "blank", "total"
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Comment\Commentable.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 26
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\OutputFormat.php", "PHP", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 40, 335
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\OutputFormatter.php", "PHP", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 23, 232
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Parser.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 8, 61
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Parsing\OutputException.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 19
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Parsing\ParserState.php", "PHP", 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 40, 517
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Parsing\SourceException.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 33
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Parsing\UnexpectedEOFException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Parsing\UnexpectedTokenException.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 52
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Property\AtRule.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 35
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Property\CSSNamespace.php", "PHP", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 20, 155
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Property\Charset.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 17, 130
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Property\Import.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 18, 138
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Property\KeyframeSelector.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 24
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Property\Selector.php", "PHP", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 13, 139
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Renderable.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 22
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\RuleSet\AtRuleSet.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 74
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\RuleSet\DeclarationBlock.php", "PHP", 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 27, 832
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\RuleSet\RuleSet.php", "PHP", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 24, 327
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Rule\Rule.php", "PHP", 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 34, 393
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Settings.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 11, 90
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\CSSFunction.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 74
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\CSSString.php", "PHP", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 106
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\CalcFunction.php", "PHP", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 90
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\CalcRuleValueList.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 25
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\Color.php", "PHP", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 16, 167
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\LineName.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 66
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\PrimitiveValue.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 15
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\RuleValueList.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 16
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\Size.php", "PHP", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 25, 210
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\URL.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 83
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\Value.php", "PHP", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 13, 199
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\sabberworm\php-css-parser\src\Value\ValueList.php", "PHP", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 13, 101
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\.travis.yml", "YAML", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\CHANGELOG.md", "Markdown", 0, 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 531
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\LICENSE.md", "Markdown", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 54
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\README.md", "Markdown", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 49
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\composer.json", "JSON", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\README.md", "Markdown", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 69
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\barcode.md", "Markdown", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 89
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\basic.md", "Markdown", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 76
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\bookmark.md", "Markdown", 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 229
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\cert.md", "Markdown", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\exception.md", "Markdown", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 49
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\extension.md", "Markdown", 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 142
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\font.md", "Markdown", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 45
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\install.md", "Markdown", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 50
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\methods.md", "Markdown", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 66
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\output.md", "Markdown", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 51
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\page.md", "Markdown", 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 139
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\svg.md", "Markdown", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 54
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\doc\tcpdf_methods.md", "Markdown", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 63
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\examples\about.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 35
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\examples\balloon.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 32
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\examples\bookmark.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 33
"c:\xampp\htdocs\poncelet-sis\cotizador\vendor\spipu\html2pdf\examples\example00.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 33
